pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
thyB_ypjQ.3288	intergenic_UTR	thyB_ypjQ	BSU_21820	Biosynthesis/ acquisition of pyrimidine nucleotides, Phosphorylation on an Arg residue	-0.58	0.997999564948224
yvzB.5311	pseudogene	yvzB	BSU_35150	Flagellar proteins/ based on similarity	-0.58	0.997999564948224
rsbS.735	CDS	rsbS	BSU_04680	Control of sigma factors, Phosphorylation on a Ser residue	-0.58	0.997999564948224
S164.732	sRNA_independent	S164	new_519561_520160_c	na	0.58	na
xhlB.1914	CDS	xhlB	BSU_12800	PBSX prophage, Membrane proteins	-0.58	0.997999564948224
S211.934	S_feature	S211	new_653813_654070	na	-0.58	na
sxzY.1266	CDS	sxzY	BSU_08440	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, Phosphorylation on either a Ser, Thr or Tyr residue, ABC transporters for the uptake of iron/ siderophores, Secreted proteins	-0.58	0.997999564948224
folN.3746	CDS	folN	BSU_24890	Poorly characterized/ putative enzymes, Detoxification reactions	-0.58	0.997999564948224
ydbL_S152.706	CDS_3'UTR	ydbL_S152	BSU_04510	Membrane proteins, Proteins of unknown function	0.58	0.997999564948224
yetF.1093	CDS	yetF	BSU_07140	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.57	na
yceK.472	CDS	yceK	BSU_02970	Transcription factor/ other/ based on similarity	0.57	na
yorK.3073	CDS	yorK	BSU_20350	DNA repair/ recombination/ based on similarity, SP-beta prophage, Phosphorylation on a Tyr residue	0.57	0.997999564948224
yozE.2983	CDS	yozE	BSU_19680	Newly identified sporulation proteins (based on transcription profiling)	0.57	0.997999564948224
mtnE.2025	CDS	mtnE	BSU_13580	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	0.57	0.997999564948224
yflJ_yflI.1166	intergenic_UTR	yflJ_yflI	BSU_07660	Newly identified sporulation proteins (based on transcription profiling)	0.57	na
wapI_wapA.5921	intergenic_UTR	wapI_wapA	BSU_39220	Toxins, antitoxins and immunity against toxins/ based on similarity, Phosphorylation on either a Ser, Thr or Tyr residue, Essential genes	-0.57	na
sunT.3234	CDS	sunT	BSU_21470	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, SP-beta prophage, Membrane proteins, Export of antibiotic substances	0.57	0.997999564948224
yugN_yugM.4739	intergenic_UTR	yugN_yugM	BSU_31330	Proteins of unknown function	-0.57	0.997999564948224
fruA.2152	CDS	fruA	BSU_14400	Utilization of fructose, Membrane proteins, Sugar specific PTS proteins, Phosphorylation on a Cys residue, Phosphorylation on a His residue	-0.57	0.997999564948224
cutR.620	CDS	cutR	BSU_03960	Transcription factors/ other, Copper	0.57	0.997999564948224
levE.4068	CDS	levE	BSU_27060	Utilization of fructose, Utilization of other polymeric carbohydrates, Control of PRD-type regulators, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a His residue	-0.57	0.997999564948224
S813.3257	sRNA_independent	S813	new_2281501_2281666	na	-0.57	0.997999564948224
ygzC.1311	CDS	ygzC	BSU_08779	Newly identified sporulation proteins (based on transcription profiling)	-0.57	na
psmB.5210	CDS	psmB	BSU_34500	Chaperone/ protein folding/ based on similarity, Membrane proteins, Multidrug exporters	0.57	0.997999564948224
cspB.1361	CDS	cspB	BSU_09100	RNA chaperones, Cold stress proteins	0.57	0.997999564948224
sigH.165	CDS	sigH	BSU_00980	Sigma factors, Sigma factors	0.57	0.997999564948224
yaaR_holB.56	intergenic_UTR	yaaR_holB	BSU_00300	Proteins of unknown function, Swarming, Other highly expressed unknown proteins	-0.57	na
ytzE.4554	CDS	ytzE	BSU_30020	Transcription factor/ other/ based on similarity	-0.57	0.997999564948224
epsL.5177	CDS	epsL	BSU_34250	Biofilm formation, Membrane proteins, Matrix polysaccharide synthesis	0.57	0.997999564948224
ytrE.4600	CDS	ytrE	BSU_30420	Cold stress proteins, Membrane proteins, Unknown ABC transporters	0.57	0.997999564948224
trpE.3427	CDS	trpE	BSU_22680	Biosynthesis/ acquisition of aromatic amino acids	-0.57	na
yqeF.3874	CDS	yqeF	BSU_25700	Proteins of unknown function	0.57	0.997999564948224
S968.3872	sRNA_independent	S968	new_2647725_2647872_c	na	-0.57	na
S1366.5393	S_feature	S1366	new_3669912_3670034_c	na	-0.57	0.997999564948224
spoIISA.1920	CDS	spoIISA	BSU_12830	Sporulation proteins/ other, Toxins, antitoxins and immunity against toxins, Membrane proteins, Type 2 TA systems	-0.57	0.997999564948224
aseR_arsF.832	intergenic_UTR	aseR_arsF	BSU_05330	Transcription factors/ other, Resistance against toxic metals	-0.57	na
coaE.4401	CDS	coaE	BSU_29060	Biosynthesis of coenzyme A, Essential genes, Phosphorylation on either a Ser, Thr or Tyr residue	-0.57	0.997999564948224
ydbO.710	CDS	ydbO	BSU_04540	Membrane proteins, Other transporters	-0.57	na
yjoB.1850	CDS	yjoB	BSU_12420	Cell division/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.57	0.997999564948224
epsJ_b.5180	CDS	epsJ_b	BSU_34280	Biofilm formation, Matrix polysaccharide synthesis	0.57	na
rnr_estA.5085	intergenic_UTR	rnr_estA	BSU_33610	Biosynthesis/ acquisition of nucleotides/ other, Resistance against oxidative and electrophile stress, Exoribonucleases, Swarming, tRNA modification and maturation, rRNA modification and maturation	0.57	0.997999564948224
murG_murB.2282	intergenic_UTR	murG_murB	BSU_15220	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Essential genes, Membrane proteins	-0.57	na
yrhH.4087	CDS	yrhH	BSU_27180	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Poorly characterized/ putative enzymes	-0.57	na
yizD.1716	CDS	yizD	BSU_11549	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.56	na
S705.2836	S_feature	S705	new_2047441_2047674_c	na	0.56	na
yqaQ.3942	CDS	yqaQ	BSU_26220	Skin element	0.56	na
S1494.5867	sRNA_independent	S1494	new_3991968_3992056_c	na	0.56	na
walL.2907	CDS	walL	BSU_19210	Autolysis, Secreted proteins	0.56	0.997999564948224
ictI_yybH.6141	intergenic_UTR	ictI_yybH	BSU_40630	Class IV	-0.56	na
spoVK.2614	CDS	spoVK	BSU_17420	Sporulation proteins/ other	0.56	na
alrA_ndoAI.726	intergenic_UTR	alrA_ndoAI	BSU_04640	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Biosynthesis/acquisition of L- and D-alanine	-0.56	0.997999564948224
rbsC.5435	CDS	rbsC	BSU_35950	Utilization of ribose, Membrane proteins, Uptake of carbon sources	-0.56	0.997999564948224
ywnC.5532	CDS	ywnC	BSU_36610	Membrane proteins, Proteins of unknown function	0.56	0.997999564948224
mtnU.2023	CDS	mtnU	BSU_13570	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	0.56	0.997999564948224
yfkL_yfkK.1195	intergenic_UTR	yfkL_yfkK	BSU_07860	Resistance against toxins/ antibiotics/ based on similarity, Other transporters, Membrane proteins	-0.56	na
fliI_fliJ.2439	intergenic_UTR	fliI_fliJ	BSU_16240	Flagellar proteins, Swarming	-0.56	na
YP_009513958.2659	CDS	YP_009513958	na	na	0.56	0.997999564948224
ywkF_prmC.5599	intergenic_UTR	ywkF_prmC	BSU_36990	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.56	na
yphB.3452	CDS	yphB	BSU_22850	Sporulation proteins/ other	0.56	na
flhO_mbl.5507	intergenic_UTR	flhO_mbl	BSU_36400	Flagellar proteins, Secreted proteins, Swarming	-0.56	na
yojF.2951	CDS	yojF	BSU_19470	Proteins of unknown function	0.56	0.997999564948224
fabI.1743	CDS	fabI	BSU_11720	Biosynthesis of fatty acids	0.56	0.997999564948224
yxjI.5875	CDS	yxjI	BSU_38940	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.56	0.997999564948224
fabHA.1676	CDS	fabHA	BSU_11330	Biosynthesis of fatty acids	0.56	0.997999564948224
yonU.3167	CDS	yonU	BSU_20990	SP-beta prophage	-0.56	0.997999564948224
rsiO.5034	CDS	rsiO	BSU_33250	Control of sigma factors, Acid stress proteins (controlled by YvrI-YvrHa), Membrane proteins	-0.56	0.997999564948224
S180_sncZ.801	sRNA_independent	S180_sncZ	new_559362_560150_c	na	0.56	na
ygaK.1316	CDS	ygaK	BSU_08800	Poorly characterized/ putative enzymes, Not yet assigned	0.56	na
S620_S621.2604	sRNA_inter_intragenic	S620_S621	new_1868375_1868451	na	0.56	na
yoaB_yoaC.2793	intergenic_UTR	yoaB_yoaC	BSU_18540	Utilization of organic acids, Membrane proteins, Transporter for organic acids	0.56	na
yotG.3012	CDS	yotG	BSU_19890	SP-beta prophage	0.56	na
yrzP.4060	CDS	yrzP	BSU_27009	Proteins of unknown function	0.56	na
yfjD.1231	CDS	yfjD	BSU_08140	Membrane proteins, Proteins of unknown function	0.56	0.997999564948224
rhgH.1079	CDS	rhgH	BSU_07000	Utilization of pectin	-0.56	na
xynA.2845	CDS	xynA	BSU_18840	Utilization of xylan/ xylose, Secreted proteins	0.56	0.997999564948224
S713_S714_yoyA_S715.2866	sRNA_independent	S713_S714_yoyA_S715	new_2069030_2069174_c	na	0.56	0.997999564948224
argF.1666	putative_sRNA	argF	BSU_11250	Biosynthesis/ acquisition of arginine	-0.56	na
S1070.4278	sRNA_independent	S1070	new_2892550_2894991	na	-0.56	na
S1348_secA.5330	CDS_3'UTR	S1348_secA	new_3628241_3628309_c	na	0.56	0.997999564948224
yhjN.1569	CDS	yhjN	BSU_10570	Membrane proteins, Proteins of unknown function	0.56	0.997999564948224
malA.1236	CDS	malA	BSU_08180	Utilization of maltose, Membrane proteins	0.56	0.997999564948224
oxdC.5033	CDS	oxdC	BSU_33240	Acid stress proteins (controlled by YvrI-YvrHa), Phosphorylation on an Arg residue	-0.56	0.997999564948224
spoVR.1399	CDS	spoVR	BSU_09400	Sporulation proteins/ other	0.56	na
aimR.3142	CDS	aimR	BSU_20860	SP-beta prophage, Transcription factors/ other	-0.56	0.997999564948224
sacB.5204	CDS	sacB	BSU_34450	Utilization of sucrose, Secreted proteins	0.56	na
xhlA_xhlB.1913	intergenic_UTR	xhlA_xhlB	BSU_12790	PBSX prophage, Membrane proteins	-0.56	na
S25.71	sRNA_independent	S25	new_47673_50019_c	na	-0.56	na
yxeF.5975	CDS	yxeF	BSU_39570	Proteins of unknown function	-0.55	na
S1137.4498	sRNA_3UTR	S1137	new_3036410_3036583	na	0.55	na
dpoL.3072	CDS	dpoL	BSU_20340	DNA replication/ based on similarity, SP-beta prophage	0.55	0.997999564948224
qdoI.6033	CDS	qdoI	BSU_39980	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.55	na
bdbD.5066	CDS	bdbD	BSU_33480	Genetic competence, Chaperones/ protein folding, Genetic competence, Sporulation proteins/ other, Membrane proteins	0.55	0.997999564948224
yoqT.3095	CDS	yoqT	BSU_20520	SP-beta prophage	-0.55	na
ypzJ.3522	CDS	ypzJ	BSU_23328	Proteins of unknown function	0.55	0.997999564948224
levF.4067	CDS	levF	BSU_27050	Utilization of fructose, Utilization of other polymeric carbohydrates, Membrane proteins, Sugar specific PTS proteins	-0.55	0.997999564948224
ykzS.2062	CDS	ykzS	BSU_13819	Proteins of unknown function	-0.55	na
hepA.5486	CDS	hepA	BSU_36280	Genetics/ other/ based on similarity	0.55	0.997999564948224
alsD.5442	CDS	alsD	BSU_36000	Overflow metabolism, Phosphorylation on either a Ser, Thr or Tyr residue	0.55	0.997999564948224
yrrM.4125	CDS	yrrM	BSU_27360	tRNA modification and maturation	0.55	0.997999564948224
yhfP.1528	putative_sRNA	yhfP	BSU_10320	Poorly characterized/ putative enzymes	-0.55	na
yktB.2193	CDS	yktB	BSU_14650	Proteins of unknown function	-0.55	0.997999564948224
aimX_aimP.3140	scRNA	aimX_aimP	BSU_ncRNA_1	na	-0.55	na
spoIISB.1919	CDS	spoIISB	BSU_12820	Sporulation/ other, Toxins, antitoxins and immunity against toxins, Type 2 TA systems	-0.55	0.997999564948224
yfjT.1207	CDS	yfjT	BSU_07970	Proteins of unknown function	-0.55	na
ysfE_YP_009513996.4350	intergenic_UTR	ysfE_YP_009513996	BSU_28700	Proteins of unknown function	0.55	0.997999564948224
rplA_rplJ.175	intergenic_UTR	rplA_rplJ	BSU_01030	Ribosomal proteins	0.55	0.997999564948224
bmrX.1439	S_feature	bmrX	new_1045199_1045317	na	0.55	na
uvrB.5314	CDS	uvrB	BSU_35170	DNA repair/ recombination, Other proteins	0.55	0.997999564948224
mtaB.3827	CDS	mtaB	BSU_25430	tRNA modification and maturation, Heat shock proteins	0.55	0.997999564948224
ypjA.3405	CDS	ypjA	BSU_22530	Membrane proteins, Proteins of unknown function	0.55	0.997999564948224
yyaP.6159	CDS	yyaP	BSU_40760	Membrane proteins, Proteins of unknown function	-0.55	0.997999564948224
pbuO.4550	CDS	pbuO	BSU_29990	Biosynthesis/ acquisition of purine nucleotides/ based on similarity, Nucleotide/ nucleoside transporter	0.55	na
opuD.4560	CDS	opuD	BSU_30070	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes	0.55	0.997999564948224
ycgB_amyE.482	intergenic_UTR	ycgB_amyE	BSU_03030	Proteins of unknown function	-0.55	0.997999564948224
yqxG.3907	CDS	yqxG	BSU_25920	Skin element	-0.55	na
epsF.5184	CDS	epsF	BSU_34320	Biofilm formation, Matrix polysaccharide synthesis	0.55	na
yydB_rlmH.6071	intergenic_UTR	yydB_rlmH	BSU_40220	Proteins of unknown function	-0.55	0.997999564948224
ycbL.409	CDS	ycbL	BSU_02550	Two-component system response regulators, Phosphorylation on an Asp residue	-0.55	na
tswD.1313	transcript	tswD	BSU_misc_RNA_11	na	0.55	na
ybgB.383	CDS	ybgB	BSU_02380	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Toxins, antitoxins and immunity against toxins/ based on similarity, Membrane proteins	-0.55	0.997999564948224
gatC.1034	CDS	gatC	BSU_06670	Aminoacyl-tRNA synthetases, Essential genes, Phosphorylation on an Arg residue	0.55	0.997999564948224
rsmE_prmA.3830	intergenic_UTR	rsmE_prmA	BSU_25440	Heat shock proteins, rRNA modification and maturation	0.54	na
kswB.5047	transcript	kswB	BSU_misc_RNA_54	na	0.54	na
rcmE_ysmB.4297	intergenic_UTR	rcmE_ysmB	BSU_28390	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	0.54	0.997999564948224
qoxA_S1471_S1472_S14_shortened.5763	sRNA_5UTR	qoxA_S1471_S1472_S14_shortened	BSU_38170	Terminal oxidases, Membrane proteins	0.54	0.997999564948224
yozB.2898	CDS	yozB	BSU_19140	Terminal oxidases, Membrane proteins	0.54	0.997999564948224
cysL.5695	CDS	cysL	BSU_37650	Sulfur metabolism, Transcription factors/ other, sulfur metabolism/ general	-0.54	0.997999564948224
ytwI.4416	CDS	ytwI	BSU_29150	Newly identified sporulation proteins (based on transcription profiling)	-0.54	na
nrdE.2606	CDS	nrdE	BSU_17380	Biosynthesis/ acquisition of nucleotides/ other, Essential genes	0.54	0.997999564948224
rapK.2859	CDS	rapK	BSU_18910	Genetic competence, Protein phosphatases, Response regulator aspartate phosphatase, Quorum sensing, Genetic competence	0.54	0.997999564948224
sacA.5742	CDS	sacA	BSU_38040	Utilization of sucrose	-0.54	0.997999564948224
YP_009514006.5475	CDS	YP_009514006	na	na	-0.54	na
Novel_transcript.4072	Novel_transcript	Novel_transcript	na	na	0.54	na
epsM.5176	CDS	epsM	BSU_34240	Biofilm formation, Matrix polysaccharide synthesis	-0.54	na
thiV.1975	CDS	thiV	BSU_13230	Biosynthesis/ acquisition of thiamine, Membrane proteins, Class I ECF transporter	0.54	na
ytzA_pyk.4419	intergenic_UTR	ytzA_pyk	BSU_29170	Membrane proteins, Proteins of unknown function	-0.54	na
ylbN_rpmF.2257	intergenic_UTR	ylbN_rpmF	BSU_15070	Proteins of unknown function, Phosphorylation on an Arg residue, Potential RNA/ Ribosome-binding proteins	0.54	0.997999564948224
yybJ.6139	CDS	yybJ	BSU_40620	Membrane proteins, Exporters of unknown function	0.54	0.997999564948224
yxnB.6024	CDS	yxnB	BSU_39910	Proteins of unknown function	0.54	0.997999564948224
ytpR_ytpQ.4525	intergenic_UTR	ytpR_ytpQ	BSU_29820	Aminoacyl-tRNA synthetases, Potential RNA/ Ribosome-binding proteins	0.54	0.997999564948224
ytlD.4628	CDS	ytlD	BSU_30620	Sporulation proteins/ other, Membrane proteins, Unknown ABC transporters	-0.54	na
ymxH.2512	CDS	ymxH	BSU_16720	Sporulation proteins/ other	-0.54	na
iolR_iolS.6008	intergenic_UTR	iolR_iolS	BSU_39770	Utilization of inositol, Transcription factors/ other	-0.54	0.997999564948224
yjcA.1753	CDS	yjcA	BSU_11790	Sporulation proteins/ other, Membrane proteins	-0.54	na
yvzG.5334	CDS	yvzG	BSU_35319	Additional chemotaxis signal transduction and regulatory proteins	-0.54	na
yxlA.5843	CDS	yxlA	BSU_38710	Biosynthesis/ acquisition of nucleotides/ other/ based on similarity, Membrane proteins, Nucleotide/ nucleoside transporter	0.54	na
rplB.202	CDS	rplB	BSU_01190	Ribosomal proteins, Essential genes, Universally conserved proteins	0.54	0.997999564948224
yogA.2777	CDS	yogA	BSU_18430	Proteins of unknown function	0.54	0.997999564948224
srlX.6021	transcript	srlX	BSU_misc_RNA_86	na	0.54	0.997999564948224
yugS.4730	CDS	yugS	BSU_31300	Membrane proteins, Newly identified sporulation proteins (based on transcription profiling), Magnesium uptake/ efflux	0.54	na
yopZ.3117	CDS	yopZ	BSU_20710	SP-beta prophage	0.54	na
speD.4394	CDS	speD	BSU_29010	Metabolism of polyamines, Biofilm formation, Other proteins required for biofilm formation	-0.54	0.997999564948224
edmS.5425	CDS	edmS	BSU_35870	Capsule biosynthesis and degradation, Membrane proteins	-0.54	na
yvbI.5123	CDS	yvbI	BSU_33870	Membrane proteins, Proteins of unknown function	0.54	0.997999564948224
yopO_yopN.3135	intergenic_UTR	yopO_yopN	BSU_20820	Transcription factor/ other/ based on similarity, SP-beta prophage	-0.54	na
yqeB.3880	CDS	yqeB	BSU_25740	Proteins of unknown function, Membrane proteins	0.54	0.997999564948224
rpoA.250	CDS	rpoA	BSU_01430	RNA polymerase, Essential genes	-0.54	0.997999564948224
yncC.2647	CDS	yncC	BSU_17630	Membrane proteins	-0.54	0.997999564948224
liaI.5018	CDS	liaI	BSU_33130	Resistance against oxidative and electrophile stress, Resistance against toxins/ antibiotics, Membrane proteins	-0.54	na
S163.730	sRNA_independent	S163	new_519083_519559_c	na	-0.54	na
S494.2045	sRNA_independent	S494	new_1439340_1439447	na	-0.54	na
yqaO.3945	CDS	yqaO	BSU_26240	Skin element, Newly identified sporulation proteins (based on transcription profiling)	-0.54	na
yqaG.3958	CDS	yqaG	BSU_26320	Transcription factor/ other/ based on similarity, Skin element	-0.54	na
ytcQ_ytcP.4569	intergenic_UTR	ytcQ_ytcP	BSU_30160	Membrane proteins, Uptake of carbon sources, Utilization of pectin	-0.54	na
S1244.4877	S_feature	S1244	new_3308369_3308785	na	-0.54	na
S1379.5420	S_feature	S1379	new_3693907_3693970_c	na	-0.54	na
yvfR.5152	CDS	yvfR	BSU_34090	Membrane proteins, Exporters of unknown function	0.54	na
yozD.2978	CDS	yozD	BSU_19660	Newly identified sporulation proteins (based on transcription profiling)	0.53	na
spoIIIAA.3678	CDS	spoIIIAA	BSU_24430	Control of sigma factors, Sporulation proteins/ other, Membrane proteins	0.53	na
hemC.4257	CDS	hemC	BSU_28150	Biosynthesis of heme/ siroheme	0.53	0.997999564948224
mntH.684	CDS	mntH	BSU_04360	Membrane proteins, Metal ion transporter, Manganese	0.53	0.997999564948224
cssR.4998	CDS	cssR	BSU_33010	Two-component system response regulators, Heat shock proteins, Phosphorylation on an Asp residue	-0.53	0.997999564948224
darA.53	CDS	darA	BSU_00290	Proteins of unknown function, Targets of c-di-AMP	-0.53	0.997999564948224
ydhH_ydhI.891	intergenic_UTR	ydhH_ydhI	BSU_05760	Membrane proteins, Proteins of unknown function	-0.53	na
yosB.3054	CDS	yosB	BSU_20180	SP-beta prophage	0.53	na
S846_asnS.3379	CDS_3'UTR	S846_asnS	new_2346132_2346223_c	na	0.53	0.997999564948224
ywhL.5662	CDS	ywhL	BSU_37440	Proteins of unknown function	-0.53	na
ycxD.568	CDS	ycxD	BSU_03560	Transcription factor/ other/ based on similarity	0.53	na
msrA.3269	CDS	msrA	BSU_21690	Resistance against oxidative and electrophile stress	-0.53	0.997999564948224
lplD.1092	CDS	lplD	BSU_07130	Utilization of pectin, Newly identified sporulation proteins (based on transcription profiling)	-0.53	na
